FakeNN JSON Name,M,N,K,m,n,k,JSON Name,remainderTiles,Space Needed in L1,Row Dim,tileB_cc,Reduction Dim,tileA,tileB,tileC_cc,tileA_cc,Space Remaining,tileC,m Dim,Weight Matrix Tile Size,m_tiles,n_tiles,k_tiles,SSR Config Count,Regular Loads,Total CL Tiles,oldRegPerStream,mPrime Little VecMat Runs,mPrime UnrollAndJam Loop Iters,mPrime HW Loop Iters,mPrime HW Loop Body Size,mPrime,mHat Little VecMat Runs,mHat UnrollAndJam Loop Iters,mHat HW Loop Iters,mHat HW Loop Body Size,mHat,L3 Loads,L3 Stores,A',SSR Loads,HW Loops,FMADDs,MULs,FMADDsMULs,SSR Loads per HW Loop,HW Loops / SSR Loads per HW Loop,A'',B',C'',CC Tile Size,A''/ B',(A''+ B') / C'',m'_sz / k_size,n'_sz / k_size,myRegPerStream,HW Loops / SSR Loads,A Not Reused SSR Loads,A SSR Reuse Loads,A SSR Start Reuse Loads,B SSR Loads,A SSR Loads,Core : A SSR Reuse Loads,Reused / Total SSR Loads,Total SSR Loads,FMADDsPerCore,Avg A'',Avg B',Avg C'',Avg CC Tile Size,Avg (A''+ B') / C'',Avg L3 Loads,Avg L3 Stores,Avg A''/ B',Avg A',Avg m'_sz / k_size,Avg n'_sz / k_size
128x128x128w64-8-12,128,128,128,64,8,12,64-8-12,00K,22016,8,768,12,6144,768,512,768,77984,4096,64,1536,2,16,11,2816,0,352,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294912,180224,262144,4194304.0,22528.0,1916928,180224.0,2097152.0,524288,122.66666666666666,262144,262144,180224,704512,2816.0,8192.0,1962.6666666666665,1962.6666666666665,981.3333333333333,981.3333333333333,262144.0,1835008.0,262144.0,2097152.0,2097152.0,4.3809523809523805,1232.0,4194304.0,680.7272727272727,93.0909090909091,93.0909090909091,64.0,250.1818181818182,2.909090909090909,837.8181818181819,512.0,1.0,744.7272727272727,0.6969696969696969,0.6969696969696969
128x128x128w32-16-22,128,128,128,32,16,22,32-16-22,00K,25088,16,2816,22,5632,2816,512,704,74912,4096,32,5632,4,8,6,1536,0,192,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196608,98304,131072,4194304.0,12288.0,1998848,98304.0,2097152.0,524288,36.20202020202021,131072,524288,98304,753664,384.0,10240.0,289.61616161616166,1158.4646464646466,289.61616161616166,289.61616161616166,262144.0,1835008.0,262144.0,2097152.0,2097152.0,1.292929292929293,672.0,4194304.0,1301.3333333333333,85.33333333333333,341.3333333333333,64.0,490.6666666666667,6.666666666666667,1024.0,512.0,0.25,682.6666666666666,0.18855218855218858,0.7542087542087543
128x128x128w32-16-23,128,128,128,32,16,23,32-16-23,00K,25856,16,2944,23,5888,2944,512,736,74144,4096,32,5888,4,8,6,1536,0,192,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196608,98304,131072,4194304.0,12288.0,1998848,98304.0,2097152.0,524288,37.67224080267559,131072,524288,98304,753664,384.0,10240.0,301.3779264214047,1205.5117056856188,301.3779264214047,301.3779264214047,262144.0,1835008.0,262144.0,2097152.0,2097152.0,1.345437171524128,672.0,4194304.0,1301.3333333333333,85.33333333333333,341.3333333333333,64.0,490.6666666666667,6.666666666666667,1024.0,512.0,0.25,682.6666666666666,0.19620958751393536,0.7848383500557414
128x128x128w32-16-24,128,128,128,32,16,24,32-16-24,00K,26624,16,3072,24,6144,3072,512,768,73376,4096,32,6144,4,8,6,1536,0,192,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196608,98304,131072,4194304.0,12288.0,1998848,98304.0,2097152.0,524288,42.666666666666664,131072,524288,98304,753664,384.0,10240.0,341.3333333333333,1365.3333333333333,341.3333333333333,341.3333333333333,262144.0,1835008.0,262144.0,2097152.0,2097152.0,1.5238095238095237,672.0,4194304.0,1301.3333333333333,85.33333333333333,341.3333333333333,64.0,490.6666666666667,6.666666666666667,1024.0,512.0,0.25,682.6666666666666,0.2222222222222222,0.8888888888888888
128x128x128w32-16-25,128,128,128,32,16,25,32-16-25,00K,27392,16,3200,25,6400,3200,512,800,72608,4096,32,6400,4,8,6,1536,0,192,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196608,98304,131072,4194304.0,12288.0,1998848,98304.0,2097152.0,524288,68.26666666666667,131072,524288,98304,753664,384.0,10240.0,546.1333333333333,2184.5333333333333,546.1333333333333,546.1333333333333,262144.0,1835008.0,262144.0,2097152.0,2097152.0,2.438095238095238,672.0,4194304.0,1301.3333333333333,85.33333333333333,341.3333333333333,64.0,490.6666666666667,6.666666666666667,1024.0,512.0,0.25,682.6666666666666,0.35555555555555557,1.4222222222222223
128x128x128w85-8-12,128,128,128,85,8,12,85-8-12,M0K,28736,8,768,12,8160,768,640,960,71264,5440,85,1536,2,16,11,2816,0,352,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294912,180224,262144,4194304.0,22528.0,1916928,180224.0,2097152.0,524288,122.66666666666666,262144,262144,180224,704512,2816.0,8713.309090909092,1962.6666666666665,1962.6666666666665,981.3333333333333,981.3333333333333,262144.0,1835008.0,262144.0,2097152.0,2097152.0,4.938528138528138,1232.0,4194304.0,680.7272727272727,93.0909090909091,93.0909090909091,64.0,250.1818181818182,3.094214876033058,837.8181818181819,512.0,1.0,744.7272727272727,0.6969696969696969,0.6969696969696969
128x128x128w45-16-19,128,128,128,45,16,19,45-16-19,M0K,30064,16,2432,19,6840,2432,640,760,69936,5760,45,4864,3,8,7,1344,0,168,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180224,114688,131072,4194304.0,14336.0,1982464,114688.0,2097152.0,393216,49.56390977443609,131072,393216,114688,638976,448.0,6212.266666666666,396.5112781954887,1189.533834586466,396.5112781954887,396.5112781954887,262144.0,1835008.0,262144.0,2097152.0,2097152.0,1.0104547081990691,588.0,4194304.0,1475.047619047619,97.52380952380952,292.57142857142856,85.33333333333333,475.42857142857144,4.622222222222222,1072.7619047619048,682.6666666666666,0.3333333333333333,780.1904761904761,0.2950232724668815,0.8850698174006443
128x128x128w32-16-19,128,128,128,32,16,19,32-16-19,00K,22784,16,2432,19,4864,2432,512,608,77216,4096,32,4864,4,8,7,1792,0,224,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196608,114688,131072,4194304.0,14336.0,1982464,114688.0,2097152.0,524288,49.563909774436084,131072,524288,114688,770048,448.0,10240.0,396.51127819548867,1586.0451127819547,396.51127819548867,396.51127819548867,262144.0,1835008.0,262144.0,2097152.0,2097152.0,1.7701396348012888,784.0,4194304.0,1106.2857142857142,73.14285714285714,292.57142857142856,64.0,429.7142857142857,5.714285714285714,877.7142857142857,512.0,0.25,585.1428571428571,0.2212674543501611,0.8850698174006444
128x128x128w64-8-8,128,128,128,64,8,8,64-8-8,000,17408,8,512,8,4096,512,512,512,82592,4096,64,1024,2,16,16,4096,0,512,0.5,8,1,8,8,8,9,1,8,8,9,294912,262144,262144,4194304.0,32768.0,1835008,262144.0,2097152.0,524288,256.0,262144,262144,262144,786432,4096.0,8192.0,4096.0,4096.0,2048.0,2048.0,262144.0,1835008.0,262144.0,2097152.0,2097152.0,9.142857142857142,1792.0,4194304.0,448.0,64.0,64.0,64.0,192.0,2.0,576.0,512.0,1.0,512.0,1.0,1.0
128x128x128w32-16-20,128,128,128,32,16,20,32-16-20,00K,23552,16,2560,20,5120,2560,512,640,76448,4096,32,5120,4,8,7,1792,0,224,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196608,114688,131072,4194304.0,14336.0,1982464,114688.0,2097152.0,524288,54.400000000000006,131072,524288,114688,770048,448.0,10240.0,435.20000000000005,1740.8000000000002,435.20000000000005,435.20000000000005,262144.0,1835008.0,262144.0,2097152.0,2097152.0,1.9428571428571428,784.0,4194304.0,1106.2857142857142,73.14285714285714,292.57142857142856,64.0,429.7142857142857,5.714285714285714,877.7142857142857,512.0,0.25,585.1428571428571,0.24285714285714288,0.9714285714285715
