expected,actual,error,max_error,pass
-0.42061776930443984,0.28686243676875045,0.7074802060731903,0.00042061776930443984,False
-0.7155965745638297,0.03966219493216316,0.7552587694959929,0.0007155965745638298,False
1.5467203485590728,0.31285896296503934,1.2338613855940335,0.0015467203485590728,False
-0.17398795469249664,0.18409052739573106,0.3580784820882277,0.00017398795469249665,False
-0.18205054073065374,-0.5078091821683429,0.3257586414376892,0.00018205054073065376,False
1.7918255522646165,0.5567648794510507,1.2350606728135658,0.0017918255522646166,False
0.23950179982744416,0.17108401288686362,0.06841778694058054,0.00023950179982744417,False
1.8650717347579926,0.2173634816197825,1.6477082531382101,0.0018650717347579926,False
-1.7656988182676372,-0.4755830135698691,1.290115804697768,0.0017656988182676372,False
1.286044926009968,0.020288344833906107,1.2657565811760618,0.001286044926009968,False
-0.7652902926005821,-0.13344639428470428,0.6318438983158778,0.0007652902926005822,False
-0.5206530325543205,0.5791931024852618,1.0998461350395823,0.0005206530325543205,False
0.26988229756698295,0.24217234184508,0.027709955721902962,0.000269882297566983,False
0.03943595841778452,0.30893703429316843,0.2695010758753839,3.9435958417784525e-05,False
-0.3253193476464068,-0.12184906940949987,0.20347027823690694,0.0003253193476464068,False
-1.294729303931678,-0.413198105025583,0.881531198906095,0.001294729303931678,False
-0.2762679489558515,-0.035420438453636204,0.24084751050221528,0.0002762679489558515,False
-0.2077384225440987,0.7476763148971234,0.9554147374412221,0.0002077384225440987,False
-3.2237230611380223,-0.49333229001138046,2.730390771126642,0.0032237230611380225,False
1.2393434386290156,-0.18662578821006712,1.4259692268390827,0.0012393434386290157,False
-0.48699017162907565,-0.5389006466722586,0.05191047504318291,0.00048699017162907567,False
1.026564363969671,0.3576600286030619,0.6689043353666092,0.001026564363969671,False
-1.943134663405894,-0.764224403249563,1.1789102601563308,0.001943134663405894,False
0.232451477325652,-0.6234315608213772,0.8558830381470292,0.000232451477325652,False
0.5935632135901453,-0.5669016630537863,1.1604648766439316,0.0005935632135901453,False
-0.050671967814355845,0.5219406131029698,0.5726125809173257,5.067196781435585e-05,False
1.1715572842874011,0.02985304631660621,1.141704237970795,0.001171557284287401,False
1.0046976554247393,0.8891192048639396,0.11557845056079974,0.0010046976554247394,False
-0.261003452006338,0.6345832195288273,0.8955866715351654,0.000261003452006338,False
1.4633060915532201,-0.24889968310110752,1.7122057746543276,0.0014633060915532202,False
-1.607235885610259,-0.4393990106834393,1.1678368749268198,0.0016072358856102592,False
-1.4648602945627762,-0.8752331766748054,0.5896271178879708,0.0014648602945627762,False
-1.9671370004670172,-0.21914850399670913,1.747988496470308,0.0019671370004670174,False
0.8027201960119398,0.26859626693202515,0.5341239290799147,0.0008027201960119398,False
-0.398746606580311,-0.4196004104201129,0.0208538038398019,0.00039874660658031105,False
-0.5105373366829162,-0.20572940297363262,0.3048079337092836,0.0005105373366829163,False
-0.4271203078358221,0.14900501348655326,0.5761253213223754,0.0004271203078358221,False
-0.6555770919050773,-0.2559864156202889,0.3995906762847884,0.0006555770919050773,False
0.5582033531448198,-0.4258330980760067,0.9840364512208266,0.0005582033531448199,False
0.12259512976389722,-0.40300069416420503,0.5255958239281022,0.00012259512976389722,False
-1.693111265960352,0.11484517918425656,1.8079564451446086,0.001693111265960352,False
0.8312688530858802,0.19279241219511795,0.6384764408907622,0.0008312688530858802,False
0.5250287190990801,0.10725871526879131,0.4177700038302888,0.0005250287190990802,False
0.5411101253530464,-0.060943379224690446,0.6020535045777368,0.0005411101253530463,False
-1.2338376849180235,0.07890314023177254,1.312740825149796,0.0012338376849180236,False
-0.5387432819836526,-0.3197164144449449,0.2190268675387077,0.0005387432819836526,False
-0.5424429120266002,-0.08740299989649017,0.4550399121301101,0.0005424429120266003,False
0.2236384030380859,-0.05221300089668389,0.2758514039347698,0.0002236384030380859,False
0.7086534396665372,0.12132685277217642,0.5873265868943607,0.0007086534396665372,False
0.4103508210168958,0.5839173609590451,0.17356653994214932,0.0004103508210168958,False
-0.8546632459927743,-0.21034323153557244,0.6443200144572019,0.0008546632459927743,False
1.673359943806623,-0.04565197939624083,1.7190119232028638,0.0016733599438066228,False
-1.4796298015266436,-0.6681451071933858,0.8114846943332578,0.0014796298015266436,False
0.3055809074594193,0.5568223977770712,0.2512414903176519,0.0003055809074594193,False
-1.6568770616049775,-0.4876438909426561,1.1692331706623214,0.0016568770616049776,False
-0.958964190349201,-0.35766183214510394,0.601302358204097,0.000958964190349201,False
-0.12318671285841394,-0.6726182138051071,0.5494315009466931,0.00012318671285841394,False
-0.6656123813323271,0.40380521532074576,1.0694175966530728,0.0006656123813323271,False
-0.2542776917951751,-0.04636041570770675,0.20791727608746838,0.00025427769179517515,False
2.5112656769709867,0.9689050083229473,1.5423606686480393,0.0025112656769709866,False
-1.6945054730140412,0.6031843578654845,2.2976898308795257,0.0016945054730140411,False
-0.49641085883820557,-0.028161550023494398,0.46824930881471116,0.0004964108588382056,False
-1.5518672448162032,-0.39400645230022396,1.1578607925159792,0.0015518672448162033,False
-0.029638013626574033,-0.8727877077225836,0.8431496940960096,2.9638013626574034e-05,False
0.5185888061552659,0.15932607515524977,0.35926273100001616,0.000518588806155266,False
-0.13865135288769154,-0.12641841563086711,0.012232937256824422,0.00013865135288769153,False
0.703160454790251,0.2634559646336286,0.43970449015662244,0.000703160454790251,False
1.7855043794731071,0.13457435555864272,1.6509300239144644,0.0017855043794731073,False
-0.42031951260207906,-0.16337423791923655,0.2569452746828425,0.00042031951260207905,False
0.39640305839111617,0.2251225309133207,0.17128052747779546,0.0003964030583911162,False
0.3948260886713526,0.2416000799023076,0.153226008769045,0.0003948260886713526,False
-1.6286147977079837,0.2384051867419599,1.8670199844499435,0.0016286147977079837,False
-0.4381115329992382,-0.1407371428431359,0.29737439015610234,0.0004381115329992382,False
-1.5902415939222483,-0.09217999245022766,1.4980616014720207,0.0015902415939222482,False
3.223714498159299,-0.07675576716379555,3.3004702653230944,0.003223714498159299,False
1.310749769369678,0.13220136608479816,1.1785484032848799,0.001310749769369678,False
1.6214615603617601,0.0034332218710331594,1.618028338490727,0.00162146156036176,False
-1.174249664463966,0.2131582220253233,1.3874078864892891,0.0011742496644639659,False
0.5884551944036644,0.02196426218972145,0.566490932213943,0.0005884551944036645,False
0.7840226279202532,-0.04678819958705458,0.8308108275073078,0.0007840226279202532,False
0.7120405798215313,0.15961934000861774,0.5524212398129136,0.0007120405798215313,False
-0.4558536797310999,0.12315734274838427,0.5790110224794842,0.0004558536797310999,False
0.9046098661510176,0.11300764589753025,0.7916022202534874,0.0009046098661510176,False
1.8887951326434078,0.0804188878550363,1.8083762447883716,0.001888795132643408,False
0.9828173508415091,-0.3633702403474449,1.346187591188954,0.000982817350841509,False
2.027271960579597,0.3670778926344129,1.660194067945184,0.002027271960579597,False
-0.902075333331876,-0.0046189216939652574,0.8974564116379107,0.000902075333331876,False
0.5359259655386034,0.04081174704072447,0.4951142184978789,0.0005359259655386034,False
-0.731805784252742,-0.34866527399574454,0.38314051025699747,0.000731805784252742,False
0.5681767254967617,0.0817342670331625,0.4864424584635992,0.0005681767254967617,False
1.4292419715811697,-0.07245713106560554,1.5016991026467752,0.0014292419715811698,False
0.9368151011838689,0.4513169099574801,0.4854981912263888,0.0009368151011838689,False
1.3619345009692538,0.22400813156313187,1.137926369406122,0.001361934500969254,False
-0.26365440517774247,0.1435932653406929,0.40724767051843536,0.0002636544051777425,False
0.31069678738568557,-0.12884306775267362,0.4395398551383592,0.0003106967873856856,False
-1.4225157883503654,-0.35433369859298436,1.068182089757381,0.0014225157883503655,False
-0.2024840959723542,-0.24146125001260046,0.038977154040246265,0.0002024840959723542,False
-0.756961246030278,0.7532248739517413,1.5101861199820195,0.0007569612460302781,False
-0.688436845252191,-0.7386098024769597,0.05017295722476878,0.000688436845252191,False
-0.15054306629511216,-0.3262623931884664,0.17571932689335423,0.00015054306629511217,False
-1.2749249484576461,-0.20137171029609488,1.0735532381615513,0.0012749249484576462,False
-1.2884303632813472,-0.022955129424319206,1.265475233857028,0.0012884303632813472,False
0.7569328332112362,-0.9207143281436108,1.677647161354847,0.0007569328332112362,False
-0.2014009327081661,-0.8065360226233331,0.6051350899151671,0.00020140093270816612,False
-1.0159907017239036,-0.2536058048323297,0.7623848968915738,0.0010159907017239036,False
-1.714390191317329,0.5310871647081374,2.245477356025466,0.001714390191317329,False
-2.0142792058378487,0.12630672216352137,2.14058592800137,0.002014279205837849,False
-0.08491757531740485,0.5165560570765095,0.6014736323939144,8.491757531740485e-05,False
-0.4237150681899589,0.49069364185139325,0.9144087100413522,0.0004237150681899589,False
-0.2942095039405993,-0.48032734156040635,0.18611783761980705,0.0002942095039405993,False
1.1873728428517434,-0.37243300237262983,1.5598058452243733,0.0011873728428517434,False
1.2367513127948,-0.6203420276442899,1.85709334043909,0.0012367513127948,False
1.4147235264044857,-0.195340692791869,1.6100642191963548,0.0014147235264044859,False
-2.59751862399045,-0.09077590025451834,2.5067427237359317,0.00259751862399045,False
1.1521693004528792,-0.17451500293991226,1.3266843033927915,0.0011521693004528794,False
0.4937516003783062,-0.11147024679986946,0.6052218471781756,0.0004937516003783062,False
-0.2480190376682668,0.39677118772306885,0.6447902253913357,0.0002480190376682668,False
-1.7214659217318702,-0.41526302735197207,1.306202894379898,0.0017214659217318702,False
0.8424837115436742,-0.05353573899253755,0.8960194505362118,0.0008424837115436742,False
0.040696875308839545,-0.09746399093135658,0.13816086624019613,4.069687530883955e-05,False
-0.05247175666031004,0.3768620271468341,0.42933378380714415,5.247175666031004e-05,False
-2.244006933945802,-0.058253239340656626,2.1857536946051455,0.0022440069339458024,False
-1.914608348860042,0.08973775921900885,2.004346108079051,0.0019146083488600421,False
-0.8176639233824365,-0.47580235263097514,0.3418615707514614,0.0008176639233824365,False
0.37559531652977085,-0.22121244393806666,0.5968077604678375,0.00037559531652977087,False
-0.5688701585186873,-0.19251477545008353,0.3763553830686037,0.0005688701585186873,False
2.237585353795165,0.12148020947596418,2.1161051443192007,0.002237585353795165,False
1.9276427557516609,0.35985375482177684,1.567789000929884,0.001927642755751661,False
-0.918628602915455,-0.4154643821053489,0.5031642208101061,0.000918628602915455,False
-0.08716724700915376,-0.055953682310187124,0.03121356469896664,8.716724700915376e-05,False
-3.067976940370788,-0.45401510766539255,2.6139618327053955,0.0030679769403707882,False
-1.1080106368110023,-0.26694361863721605,0.8410670181737863,0.0011080106368110024,False
1.3388388947620273,0.7342721960912668,0.6045666986707605,0.0013388388947620275,False
-2.274546971873199,-0.8055216897207316,1.4690252821524676,0.0022745469718731992,False
0.16825136346900543,-0.24925241538482282,0.4175037788538283,0.00016825136346900545,False
-0.5540494840416382,-0.31598928808417376,0.23806019595746447,0.0005540494840416383,False
1.9484947977977585,0.687551328510739,1.2609434692870196,0.0019484947977977585,False
-0.3020250073089953,-0.02834588008040222,0.27367912722859306,0.0003020250073089953,False
1.468184216949037,0.1932975870515733,1.2748866298974635,0.0014681842169490368,False
-0.7808475678650704,-0.8369474073357419,0.05609983947067154,0.0007808475678650704,False
-0.5405170192137437,-0.3494245169492384,0.19109250226450536,0.0005405170192137438,False
0.6871834019370958,-0.44785220304711876,1.1350356049842145,0.0006871834019370959,False
-0.34423525307045777,0.17557534101582928,0.519810594086287,0.0003442352530704578,False
1.2985434353986647,0.5966040157938955,0.7019394196047691,0.0012985434353986647,False
0.6007918264124028,-0.07992929092369581,0.6807211173360986,0.0006007918264124029,False
0.15427787547614735,0.4130462553503581,0.25876837987421075,0.00015427787547614736,False
-1.1354172560296951,-0.34341072896231384,0.7920065270673813,0.0011354172560296952,False
2.581794919153133,-0.14365341584958286,2.725448335002716,0.002581794919153133,False
2.0570775701384605,-0.1975284917014083,2.2546060618398687,0.0020570775701384604,False
2.0171320545145743,0.08515982560518255,1.9319722289093917,0.0020171320545145743,False
-1.410839619918165,-0.46642825970460355,0.9444113602135614,0.001410839619918165,False
0.7352914548500025,-0.3967620987591793,1.1320535536091818,0.0007352914548500025,False
